is_edge,center_lat,center_lon,geom_score,label,ndvi_amp,pixel_size_m,radius_m,radius_px,ring_contrast,texture_score,tile_id,year,sample_weight
False,-34.06686447121732,21.067092440126345,0.25,0,0.1671559512615203,27.34262983620405,1819.9253751432743,66.55999755859375,0.0894910991191864,0.1770765036344528,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.17681826199355,20.54836931510003,0.25,0,0.6588939428329468,27.34262983620405,2361.309737950909,86.3600082397461,0.0820575356483459,0.1557134687900543,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.96984642053241,18.98147384498605,0.2291666666666666,0,0.1072820872068405,27.34262983620405,2000.3868989483897,73.16000366210938,0.0292679071426391,0.215638130903244,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.90516772007581,25.59530218432818,0.2395833333333333,0,0.1208738312125206,27.34262983620405,1278.5414295510604,46.76000213623047,0.0277470201253891,0.0968711897730827,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.3462764045542,20.42580309878127,0.2291666666666666,0,0.6730091571807861,27.34262983620405,2253.0327402247563,82.4000015258789,0.0853043794631958,0.1713532209396362,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.79909462500915,25.381539158272588,0.2395833333333333,0,0.1841346323490142,27.34262983620405,1892.1101098299469,69.20000457763672,0.0430378317832946,0.1101920083165168,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.69489462633313,20.144127371451667,0.2708333333333333,0,0.2141927480697631,27.34262983620405,2469.586318461642,90.31999969482422,0.1347981989383697,0.2969696819782257,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.118674674822415,25.08207672252284,0.25,0,0.1322403252124786,27.34262983620405,1603.3719012102442,58.6400032043457,0.0529042333364486,0.1158631443977356,cpis_landsat_2015_tile_000003,2015,1.0
False,-33.95949778898261,25.04423970907356,0.25,0,0.1565070003271103,27.34262983620405,2469.586318461642,90.31999969482422,0.0578437149524688,0.2246260046958923,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.11375652904836,20.81872620405515,0.2916666666666667,0,0.3474130928516388,27.34262983620405,2397.40200099039,87.68000793457031,0.0094965696334838,0.1634781956672668,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.13186661781187,20.71944442517209,0.2916666666666667,0,0.5298762321472168,27.34262983620405,2361.309737950909,86.3600082397461,0.0576239824295043,0.1845515668392181,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.35824206941,19.62831473531024,0.3125,0,0.6080278158187866,27.34262983620405,1856.017846790466,67.8800048828125,0.0190384984016418,0.1590609401464462,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.130249650300456,20.94387959471,0.2916666666666667,0,0.7174682021141052,27.34262983620405,1964.2946359089087,71.84000396728516,0.0166610181331634,0.1804574429988861,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.566898064052104,18.859231206394387,0.3020833333333333,0,0.2506534159183502,27.34262983620405,1928.202372869428,70.52000427246094,0.0127214193344116,0.1992363482713699,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.76837224229226,22.326710131518738,0.3125,0,0.4166136085987091,27.34262983620405,1314.6336925905414,48.08000183105469,0.0648570358753204,0.1427998393774032,cpis_landsat_2015_tile_000002,2015,1.0
False,-34.094029538568016,20.34948224540139,0.3333333333333333,0,0.6858577728271484,27.34262983620405,1747.7409533681678,63.92000198364258,0.0564849376678466,0.1860790401697158,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.29421012964012,20.54384172711457,0.3229166666666667,0,0.4138410091400146,27.34262983620405,2289.125003264237,83.72000122070312,0.0466252863407135,0.1562051475048065,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.835314670947014,25.565226562298022,0.3333333333333333,0,0.2535531222820282,27.34262983620405,1206.3567991682437,44.119998931884766,0.0525464415550231,0.1962103843688964,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.094029538568016,20.857856870467057,0.3645833333333333,0,0.599229097366333,27.34262983620405,2361.309737950909,86.3600082397461,0.0921686291694641,0.1789530515670776,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.112786322223684,24.7570662527284,0.3958333333333333,0,0.1284183859825134,27.34262983620405,845.4341687734341,30.920001983642575,0.0720570981502533,0.1713592857122421,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.07947683096528,21.30058265404601,0.2916666666666667,0,0.3948043584823608,27.34262983620405,2469.586318461642,90.31999969482422,0.0496052503585815,0.1633185893297195,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.09985058213236,20.781859397430544,0.3125,0,0.4692904651165008,27.34262983620405,1819.9253751432743,66.55999755859375,0.0612064599990844,0.1615688502788543,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.67749868130964,19.47146888670297,0.2916666666666667,0,0.2749016284942627,27.34262983620405,2469.586318461642,90.31999969482422,0.0579992830753326,0.1288370043039322,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.3556548950739,20.16870533026084,0.3333333333333333,0,0.3845591843128204,27.34262983620405,2144.755951106313,78.44000244140625,0.0612003505229949,0.1654918044805526,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.04422692605751,24.523576104603308,0.2916666666666667,0,0.2893493771553039,27.34262983620405,1134.1722730892816,41.47999954223633,0.0127105712890625,0.1287572830915451,cpis_landsat_2015_tile_000003,2015,1.0
